timestamp,sid,shortdesc,rjn_siteid,rjn_entityid,value,,,
2025-03-06T03:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,60.82585144,,,
2025-03-06T03:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,61.81999969,,,
2025-03-06T03:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,62.04273605,,,
2025-03-06T03:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,62.4571228,,,
2025-03-06T03:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,62.393013,,,
2025-03-06T03:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,63.31455612,,,
2025-03-06T03:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,63.85219955,,,
2025-03-06T03:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,62.61959839,,,
2025-03-06T03:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,63.43460083,,,
2025-03-06T03:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,63.4557457,,,
2025-03-06T03:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,64.92829895,,,
2025-03-06T04:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,63.40487671,,,
2025-03-06T04:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,64.27268219,,,
2025-03-06T04:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,64.24130249,,,
2025-03-06T04:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,63.99180603,,,
2025-03-06T04:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,63.22253799,,,
2025-03-06T04:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,63.05583954,,,
2025-03-06T04:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,62.86634445,,,
2025-03-06T04:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,63.70901489,,,
2025-03-06T04:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,62.90050507,,,
2025-03-06T04:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,62.49655533,,,
2025-03-06T04:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,61.97994995,,,
2025-03-06T04:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,61.79836655,,,
2025-03-06T05:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,62.10534668,,,
2025-03-06T05:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,61.05904388,,,
2025-03-06T05:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,60.51103973,,,
2025-03-06T05:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,60.18051529,,,
2025-03-06T05:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,61.0054512,,,
2025-03-06T05:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,61.06520844,,,
2025-03-06T05:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,60.73113632,,,
2025-03-06T05:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,61.00518799,,,
2025-03-06T05:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,61.22215271,,,
2025-03-06T05:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,60.63066101,,,
2025-03-06T05:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,60.32167053,,,
2025-03-06T05:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,59.41466522,,,
2025-03-06T06:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,59.21720886,,,
2025-03-06T06:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,58.80931854,,,
2025-03-06T06:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,58.59440231,,,
2025-03-06T06:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,59.62625122,,,
2025-03-06T06:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,58.40354156,,,
2025-03-06T06:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,58.58958054,,,
2025-03-06T06:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,58.40901566,,,
2025-03-06T06:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.96162033,,,
2025-03-06T06:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.80917358,,,
2025-03-06T06:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.15752029,,,
2025-03-06T06:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.59716415,,,
2025-03-06T06:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.88202286,,,
2025-03-06T07:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.6486969,,,
2025-03-06T07:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.36032104,,,
2025-03-06T07:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.51080322,,,
2025-03-06T07:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.80635071,,,
2025-03-06T07:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,57.28368378,,,
2025-03-06T07:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.79780579,,,
2025-03-06T07:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.87582779,,,
2025-03-06T07:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.53186417,,,
2025-03-06T07:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,53.25425339,,,
2025-03-06T07:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,52.77353668,,,
2025-03-06T07:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,52.48046494,,,
2025-03-06T07:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,52.43379211,,,
2025-03-06T08:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,51.30083466,,,
2025-03-06T08:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,51.27841568,,,
2025-03-06T08:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,50.28107452,,,
2025-03-06T08:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.67047882,,,
2025-03-06T08:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.98399734,,,
2025-03-06T08:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.95706177,,,
2025-03-06T08:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.98099136,,,
2025-03-06T08:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,50.14746094,,,
2025-03-06T08:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,50.47574997,,,
2025-03-06T08:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,50.28887939,,,
2025-03-06T08:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.76237106,,,
2025-03-06T08:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,45.4848671,,,
2025-03-06T09:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,46.07046127,,,
2025-03-06T09:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,53.28868484,,,
2025-03-06T09:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,46.00349045,,,
2025-03-06T09:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,38.57593155,,,
2025-03-06T09:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,40.01071548,,,
2025-03-06T09:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.95432281,,,
2025-03-06T09:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,45.18370056,,,
2025-03-06T09:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,45.46900177,,,
2025-03-06T09:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,46.19860077,,,
2025-03-06T09:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,46.41757965,,,
2025-03-06T09:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,44.98793793,,,
2025-03-06T09:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,44.49430084,,,
2025-03-06T10:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,44.89319611,,,
2025-03-06T10:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,47.91466522,,,
2025-03-06T10:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,47.85438538,,,
2025-03-06T10:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,46.26625824,,,
2025-03-06T10:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,45.40972137,,,
2025-03-06T10:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,45.15975189,,,
2025-03-06T10:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,43.0013504,,,
2025-03-06T10:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,39.95443726,,,
2025-03-06T10:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,40.87654877,,,
2025-03-06T10:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.65741348,,,
2025-03-06T10:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,44.07800674,,,
2025-03-06T10:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,44.96530533,,,
2025-03-06T11:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,44.05009842,,,
2025-03-06T11:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,45.19719315,,,
2025-03-06T11:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,44.92995834,,,
2025-03-06T11:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,45.19919968,,,
2025-03-06T11:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,41.99754333,,,
2025-03-06T11:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,41.91047668,,,
2025-03-06T11:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.54853058,,,
2025-03-06T11:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.59510422,,,
2025-03-06T11:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,45.83161163,,,
2025-03-06T11:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,44.68887711,,,
2025-03-06T11:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,43.91511154,,,
2025-03-06T11:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,45.07635117,,,
2025-03-06T12:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.07621765,,,
2025-03-06T12:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,41.46232986,,,
2025-03-06T12:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,41.40595627,,,
2025-03-06T12:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.25866318,,,
2025-03-06T12:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.59005356,,,
2025-03-06T12:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,43.21319962,,,
2025-03-06T12:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,43.7345314,,,
2025-03-06T12:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.36359024,,,
2025-03-06T12:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,41.78303909,,,
2025-03-06T12:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,43.4327774,,,
2025-03-06T12:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.39151764,,,
2025-03-06T12:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.54059982,,,
2025-03-06T13:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,39.80210114,,,
2025-03-06T13:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,40.32685089,,,
2025-03-06T13:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,41.90270233,,,
2025-03-06T13:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,43.62043762,,,
2025-03-06T13:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,43.33811188,,,
2025-03-06T13:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,43.91416168,,,
2025-03-06T13:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.5976944,,,
2025-03-06T13:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,39.49229813,,,
2025-03-06T13:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,39.31856918,,,
2025-03-06T13:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,40.88505554,,,
2025-03-06T13:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,41.4659996,,,
2025-03-06T13:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,40.65674591,,,
2025-03-06T14:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,44.1097641,,,
2025-03-06T14:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,46.96214676,,,
2025-03-06T14:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,44.39849854,,,
2025-03-06T14:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.78959274,,,
2025-03-06T14:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,40.62624741,,,
2025-03-06T14:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.16052628,,,
2025-03-06T14:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,41.19804764,,,
2025-03-06T14:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,40.71892929,,,
2025-03-06T14:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,41.72879791,,,
2025-03-06T14:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.37280655,,,
2025-03-06T14:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.32447815,,,
2025-03-06T14:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,43.07722092,,,
2025-03-06T15:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.75307083,,,
2025-03-06T15:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,43.82798386,,,
2025-03-06T15:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.92185211,,,
2025-03-06T15:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.58961487,,,
2025-03-06T15:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.91781616,,,
2025-03-06T15:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,42.4426384,,,
2025-03-06T15:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,41.99167633,,,
2025-03-06T15:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,43.56245422,,,
2025-03-06T15:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,44.00835419,,,
2025-03-06T15:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,45.95351791,,,
2025-03-06T15:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,46.76870728,,,
2025-03-06T15:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,47.74779892,,,
2025-03-06T16:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,47.87433243,,,
2025-03-06T16:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,47.63372803,,,
2025-03-06T16:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,45.06523132,,,
2025-03-06T16:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,44.32662964,,,
2025-03-06T16:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,45.67219162,,,
2025-03-06T16:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,46.73874664,,,
2025-03-06T16:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.44207764,,,
2025-03-06T16:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.75469971,,,
2025-03-06T16:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.623703,,,
2025-03-06T16:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.60984802,,,
2025-03-06T16:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.71670532,,,
2025-03-06T16:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.70064545,,,
2025-03-06T17:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.0371933,,,
2025-03-06T17:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,47.09392548,,,
2025-03-06T17:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,47.19802856,,,
2025-03-06T17:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,47.73071289,,,
2025-03-06T17:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.44512939,,,
2025-03-06T17:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.51122665,,,
2025-03-06T17:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.65050888,,,
2025-03-06T17:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.02364349,,,
2025-03-06T17:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,47.33031082,,,
2025-03-06T17:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.07290649,,,
2025-03-06T17:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,47.52934647,,,
2025-03-06T17:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,46.30436707,,,
2025-03-06T18:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,46.94350052,,,
2025-03-06T18:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,47.30797195,,,
2025-03-06T18:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.05638885,,,
2025-03-06T18:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.65671539,,,
2025-03-06T18:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.58603668,,,
2025-03-06T18:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.63709641,,,
2025-03-06T18:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.35484314,,,
2025-03-06T18:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,47.89433289,,,
2025-03-06T18:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.28041077,,,
2025-03-06T18:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.17754364,,,
2025-03-06T18:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,47.92568207,,,
2025-03-06T18:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.11837387,,,
2025-03-06T19:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.46989059,,,
2025-03-06T19:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,50.54267883,,,
2025-03-06T19:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,50.29637527,,,
2025-03-06T19:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,51.43827057,,,
2025-03-06T19:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.41851807,,,
2025-03-06T19:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.95443344,,,
2025-03-06T19:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.90145111,,,
2025-03-06T19:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.33885956,,,
2025-03-06T19:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.88071442,,,
2025-03-06T19:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.07126617,,,
2025-03-06T19:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,50.12639999,,,
2025-03-06T19:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,50.84592056,,,
2025-03-06T20:00:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,50.7354126,,,
2025-03-06T20:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,51.07669449,,,
2025-03-06T20:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,50.74102402,,,
2025-03-06T20:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,50.35696411,,,
2025-03-06T20:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,49.7756958,,,
2025-03-06T20:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,48.71749878,,,
