Analog Data (All Points),,,,,,
"Memphis TN, City of - Gayoso+Pump+Station",,,,,,
6 Oct 2025 - 11 Oct 2025,,,,,,
,,,,,,
,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
Date/Time,Flow Rate (GPM),Wet Well Level (Feet),Wet Well Level - Sea Level (Feet),Pump 1 Effluent Flow (GPM),Pump 2 Effluent Flow (GPM),Pump 3 Effluent Flow (GPM)
10/10/2025 13:34,-223,14.48,209.21,-13,-13,-13
10/10/2025 13:32,-287,14.26,209.14,-13,-13,-13
10/10/2025 13:30,-287,14.03,208.99,-13,-13,-13
10/10/2025 13:28,-223,13.96,208.85,-13,-13,-13
10/10/2025 13:26,-287,13.74,208.78,-13,-13,-13
10/10/2025 13:24,-287,13.96,208.78,-13,-13,-13
10/10/2025 13:22,-223,14.18,208.99,-13,-13,-13
10/10/2025 13:20,-287,14.33,209.14,-13,-13,-13
10/10/2025 13:18,-223,14.18,208.99,-13,-13,-13
10/10/2025 13:16,"1,688",13.74,208.56,-13,-13,"2,594"
10/10/2025 13:16,"10,350",13.52,208.49,-13,-13,"10,308"
10/10/2025 13:14,"10,477",13.52,208.49,-13,-13,"10,389"
10/10/2025 13:12,"10,541",13.67,208.49,-13,-13,"10,442"
10/10/2025 13:10,"10,604",13.67,208.56,-13,-13,"10,550"
10/10/2025 13:08,"10,795",13.74,208.56,-13,-13,"10,765"
10/10/2025 13:06,"10,859",13.89,208.63,-13,-13,"10,845"
10/10/2025 13:04,"11,114",13.74,208.63,-13,-13,"10,953"
10/10/2025 13:02,"11,178",13.74,208.7,-13,-13,"11,034"
10/10/2025 13:00,"11,305",13.89,208.7,-13,-13,"11,222"
10/10/2025 12:58,"11,432",13.96,208.78,-13,-13,"11,302"
10/10/2025 12:56,"11,560",13.96,208.78,-13,-13,"11,410"
10/10/2025 12:54,"11,560",13.96,208.85,-13,-13,"11,491"
10/10/2025 12:52,"11,687",14.03,208.85,-13,-13,"11,571"
10/10/2025 12:50,"11,814",14.03,208.92,-13,-13,"11,652"
10/10/2025 12:48,"11,942",14.03,208.92,-13,-13,"11,840"
10/10/2025 12:46,"12,133",14.18,208.99,-13,-13,"12,055"
10/10/2025 12:44,"12,324",14.03,208.99,-13,-13,"12,216"
10/10/2025 12:42,"12,388",14.18,209.06,-13,-13,"12,297"
10/10/2025 12:40,"12,579",14.26,209.06,-13,-13,"12,378"
10/10/2025 12:38,"12,706",14.18,209.06,-13,-13,"12,619"
10/10/2025 12:36,"12,770",14.26,209.06,-13,-13,"12,700"
10/10/2025 12:34,"12,706",14.18,208.99,-13,-13,"12,566"
10/10/2025 12:32,"12,579",14.18,208.92,-13,-13,"12,324"
10/10/2025 12:30,"12,897",14.18,208.99,-13,-13,"12,781"
10/10/2025 12:28,-223,14.55,209.5,-13,-13,-13
10/10/2025 12:28,-223,14.62,209.5,-13,-13,-13
10/10/2025 12:26,-287,14.55,209.42,-13,-13,-13
10/10/2025 12:24,-223,14.48,209.35,-13,-13,-13
10/10/2025 12:22,-223,14.55,209.35,-13,-13,-13
10/10/2025 12:20,-287,14.48,209.35,-13,-13,-13
10/10/2025 12:18,-223,14.48,209.28,-13,-13,-13
10/10/2025 12:16,-287,14.26,209.28,-13,-13,-13
10/10/2025 12:14,-287,14.33,209.21,-13,-13,-13
10/10/2025 12:12,-223,14.26,209.06,-13,-13,-13
10/10/2025 12:10,-287,14.18,208.92,-13,-13,-13
10/10/2025 12:08,-223,13.96,208.78,-13,-13,-13
10/10/2025 12:06,-287,13.96,208.85,-13,-13,-13
10/10/2025 12:04,-287,14.03,208.92,-13,-13,-13
10/10/2025 12:02,-287,14.26,209.06,-13,-13,-13
10/10/2025 12:00,-223,14.33,209.06,-13,-13,-13
10/10/2025 11:58,-223,13.74,208.7,-13,-13,-13
10/10/2025 11:58,"1,560",13.67,208.56,-13,"2,191",-13
10/10/2025 11:56,"10,286",13.52,208.49,-13,"10,308",-13
10/10/2025 11:54,"10,286",13.67,208.49,-13,"10,227",-13
10/10/2025 11:52,"10,350",13.52,208.56,-13,"10,308",-13
10/10/2025 11:50,"10,604",13.74,208.56,-13,"10,496",-13
10/10/2025 11:48,"10,732",13.74,208.56,-13,"10,604",-13
10/10/2025 11:46,"10,859",13.74,208.63,-13,"10,845",-13
10/10/2025 11:44,"10,923",13.89,208.63,-13,"10,819",-13
10/10/2025 11:42,"11,114",13.74,208.7,-13,"11,087",-13
10/10/2025 11:40,"11,050",13.89,208.7,-13,"10,980",-13
10/10/2025 11:38,"11,305",13.89,208.78,-13,"11,141",-13
10/10/2025 11:36,"11,305",13.89,208.78,-13,"11,222",-13
10/10/2025 11:34,"11,560",13.96,208.78,-13,"11,491",-13
10/10/2025 11:32,"11,560",13.96,208.85,-13,"11,410",-13
10/10/2025 11:30,"11,432",14.03,208.85,-13,"11,410",-13
10/10/2025 11:28,"11,814",14.03,208.92,-13,"11,571",-13
10/10/2025 11:26,"11,942",14.03,208.92,-13,"11,894",-13
10/10/2025 11:24,"12,133",14.03,208.99,-13,"12,001",-13
10/10/2025 11:22,"11,878",14.18,208.99,-13,"11,732",-13
10/10/2025 11:20,"12,133",14.03,208.99,-13,"12,055",-13
10/10/2025 11:18,"12,133",14.18,209.06,-13,"12,055",-13
10/10/2025 11:16,"12,579",14.26,209.06,-13,"12,324",-13
10/10/2025 11:14,"12,451",14.48,209.14,-13,"12,297",-13
10/10/2025 11:12,"12,451",14.26,209.14,-13,"12,351",-13
10/10/2025 11:10,"12,642",14.26,209.14,-13,"12,404",-13
10/10/2025 11:08,"12,388",14.18,209.06,-13,"12,270",-13
10/10/2025 11:06,"12,197",14.03,208.99,-13,"12,162",-13
10/10/2025 11:04,"12,388",14.26,208.99,-13,"12,216",-13
10/10/2025 11:02,-223,14.62,209.5,-13,-13,-13
10/10/2025 11:02,-223,14.62,209.5,-13,-13,-13
10/10/2025 11:00,-287,14.55,209.42,-13,-13,-13
10/10/2025 10:58,-287,14.55,209.35,-13,-13,-13
10/10/2025 10:56,-287,14.33,209.35,-13,-13,-13
10/10/2025 10:54,-287,14.48,209.35,-13,-13,-13
10/10/2025 10:52,-223,14.48,209.28,-13,-13,-13
10/10/2025 10:50,-223,14.48,209.21,-13,-13,-13
10/10/2025 10:48,-223,14.26,209.14,-13,-13,-13
10/10/2025 10:46,-223,14.18,208.99,-13,-13,-13
10/10/2025 10:44,-287,13.96,208.85,-13,-13,-13
10/10/2025 10:42,-223,14.03,208.85,-13,-13,-13
10/10/2025 10:40,-287,14.03,208.99,-13,-13,-13
10/10/2025 10:38,-223,14.26,209.14,-13,-13,-13
10/10/2025 10:36,-223,14.33,209.21,-13,-13,-13
10/10/2025 10:34,-223,14.03,208.85,-13,-13,-13
10/10/2025 10:33,"1,943",13.67,208.56,"2,755",-13,-13
10/10/2025 10:32,"11,369",13.67,208.49,"11,195",-13,-13
10/10/2025 10:30,"11,687",13.67,208.49,"11,625",-13,-13
10/10/2025 10:28,"11,814",13.74,208.56,"11,679",-13,-13
10/10/2025 10:26,"12,069",13.74,208.56,"11,894",-13,-13
10/10/2025 10:24,"12,133",13.74,208.63,"12,001",-13,-13
10/10/2025 10:22,"12,069",13.89,208.63,"11,974",-13,-13
10/10/2025 10:20,"12,451",13.89,208.7,"12,324",-13,-13
10/10/2025 10:18,"12,197",13.89,208.7,"12,109",-13,-13
10/10/2025 10:16,"12,579",13.96,208.78,"12,539",-13,-13
10/10/2025 10:14,"12,706",13.96,208.85,"12,566",-13,-13
10/10/2025 10:12,"12,706",14.03,208.85,"12,566",-13,-13
10/10/2025 10:10,"12,961",14.03,208.92,"12,808",-13,-13
10/10/2025 10:08,"12,897",14.03,208.92,"12,781",-13,-13
10/10/2025 10:06,"13,152",14.03,208.99,"13,023",-13,-13
10/10/2025 10:04,"13,216",14.26,208.99,"13,023",-13,-13
10/10/2025 10:02,"13,279",14.18,209.06,"13,103",-13,-13
10/10/2025 10:00,"13,279",14.26,209.06,"13,076",-13,-13
10/10/2025 9:58,"13,279",14.26,208.99,"13,076",-13,-13
10/10/2025 9:56,"13,152",13.96,208.92,"12,996",-13,-13
10/10/2025 9:54,"13,152",14.03,208.92,"12,996",-13,-13
10/10/2025 9:52,"9,967",14.55,209.35,"8,749",-13,-13
10/10/2025 9:52,-223,14.62,209.5,-13,-13,-13
10/10/2025 9:50,-287,14.55,209.42,-13,-13,-13
10/10/2025 9:48,-287,14.48,209.35,-13,-13,-13
10/10/2025 9:46,-223,14.48,209.35,-13,-13,-13
10/10/2025 9:44,-223,14.55,209.35,-13,-13,-13
10/10/2025 9:42,-223,14.48,209.28,-13,-13,-13
10/10/2025 9:40,-223,14.48,209.28,-13,-13,-13
10/10/2025 9:38,-223,14.48,209.21,-13,-13,-13
10/10/2025 9:36,-287,14.33,209.14,-13,-13,-13
10/10/2025 9:34,-223,14.18,208.99,-13,-13,-13
10/10/2025 9:32,-287,13.96,208.85,-13,-13,-13
10/10/2025 9:30,-287,13.89,208.78,-13,-13,-13
10/10/2025 9:28,-223,14.03,208.85,-13,-13,-13
10/10/2025 9:26,-223,14.26,208.99,-13,-13,-13
10/10/2025 9:24,-223,14.26,209.14,-13,-13,-13
10/10/2025 9:22,-287,14.03,208.99,-13,-13,-13
10/10/2025 9:20,"1,943",13.67,208.56,-13,-13,"2,164"
10/10/2025 9:20,"10,604",13.67,208.49,-13,-13,"10,469"
10/10/2025 9:18,"10,732",13.67,208.49,-13,-13,"10,657"
10/10/2025 9:16,"10,732",13.52,208.49,-13,-13,"10,711"
10/10/2025 9:14,"10,859",13.67,208.56,-13,-13,"10,845"
10/10/2025 9:12,"11,050",13.67,208.56,-13,-13,"11,034"
10/10/2025 9:10,"11,114",13.74,208.63,-13,-13,"11,060"
10/10/2025 9:08,"11,178",13.74,208.63,-13,-13,"11,141"
10/10/2025 9:06,"11,305",13.89,208.7,-13,-13,"11,195"
10/10/2025 9:04,"11,432",13.89,208.7,-13,-13,"11,383"
10/10/2025 9:02,"11,560",13.96,208.78,-13,-13,"11,464"
10/10/2025 9:00,"11,814",13.96,208.78,-13,-13,"11,652"
10/10/2025 8:58,"11,878",13.96,208.78,-13,-13,"11,759"
10/10/2025 8:56,"11,942",14.03,208.85,-13,-13,"11,840"
10/10/2025 8:54,"12,133",14.03,208.85,-13,-13,"12,001"
10/10/2025 8:52,"12,197",14.18,208.92,-13,-13,"12,055"
10/10/2025 8:50,"12,388",14.18,208.99,-13,-13,"12,270"
10/10/2025 8:48,"12,642",14.18,208.99,-13,-13,"12,539"
10/10/2025 8:46,"12,706",14.26,209.06,-13,-13,"12,539"
10/10/2025 8:44,"12,897",14.26,209.06,-13,-13,"12,754"
10/10/2025 8:42,"12,770",14.18,209.06,-13,-13,"12,727"
10/10/2025 8:40,"12,706",14.26,209.06,-13,-13,"12,539"
10/10/2025 8:38,"12,579",14.03,208.92,-13,-13,"12,431"
10/10/2025 8:36,"12,642",14.03,208.92,-13,-13,"12,539"
10/10/2025 8:34,"13,407",14.48,209.21,-13,-13,"13,211"
10/10/2025 8:33,-223,14.62,209.5,-13,-13,-13
10/10/2025 8:32,-287,14.55,209.42,-13,-13,-13
10/10/2025 8:30,-223,14.55,209.35,-13,-13,-13
10/10/2025 8:28,-223,14.55,209.35,-13,-13,-13
10/10/2025 8:26,-223,14.48,209.28,-13,-13,-13
10/10/2025 8:24,-287,14.48,209.28,-13,-13,-13
10/10/2025 8:22,-223,14.48,209.21,-13,-13,-13
10/10/2025 8:20,-287,14.33,209.21,-13,-13,-13
10/10/2025 8:18,-223,14.33,209.21,-13,-13,-13
10/10/2025 8:16,-223,14.26,209.06,-13,-13,-13
10/10/2025 8:14,-223,14.03,208.92,-13,-13,-13
10/10/2025 8:12,-223,13.96,208.78,-13,-13,-13
10/10/2025 8:10,-223,13.89,208.78,-13,-13,-13
10/10/2025 8:08,-223,14.03,208.92,-13,-13,-13
10/10/2025 8:06,-287,14.18,209.06,-13,-13,-13
10/10/2025 8:04,-223,14.26,209.14,-13,-13,-13
10/10/2025 8:02,-223,13.96,208.78,-13,-13,-13
10/10/2025 8:01,"1,497",13.74,208.56,-13,"1,626",-13
10/10/2025 8:00,"10,286",13.67,208.49,-13,"10,147",-13
10/10/2025 7:58,"10,222",13.74,208.49,-13,"10,147",-13
10/10/2025 7:56,"10,350",13.67,208.56,-13,"10,308",-13
10/10/2025 7:54,"10,604",13.67,208.56,-13,"10,496",-13
10/10/2025 7:52,"10,604",13.74,208.56,-13,"10,550",-13
10/10/2025 7:50,"10,795",13.89,208.63,-13,"10,657",-13
10/10/2025 7:48,"11,050",13.89,208.63,-13,"10,792",-13
10/10/2025 7:46,"11,050",13.89,208.7,-13,"10,953",-13
10/10/2025 7:44,"10,923",13.96,208.7,-13,"10,926",-13
10/10/2025 7:42,"11,305",13.89,208.78,-13,"11,276",-13
10/10/2025 7:40,"11,305",13.96,208.78,-13,"11,168",-13
10/10/2025 7:38,"11,305",13.96,208.85,-13,"11,249",-13
10/10/2025 7:36,"11,432",13.96,208.85,-13,"11,329",-13
10/10/2025 7:34,"11,432",13.96,208.92,-13,"11,491",-13
10/10/2025 7:32,"11,623",14.18,208.92,-13,"11,464",-13
10/10/2025 7:30,"11,814",14.03,208.92,-13,"11,732",-13
10/10/2025 7:28,"12,069",14.18,208.99,-13,"11,974",-13
10/10/2025 7:26,"11,942",14.18,209.06,-13,"11,813",-13
10/10/2025 7:24,"12,197",14.26,209.06,-13,"12,136",-13
10/10/2025 7:22,"12,069",14.18,209.06,-13,"12,082",-13
10/10/2025 7:20,"12,324",14.18,209.06,-13,"12,216",-13
10/10/2025 7:18,"11,878",14.18,208.99,-13,"11,786",-13
10/10/2025 7:16,"12,133",14.18,208.92,-13,"11,947",-13
10/10/2025 7:14,"12,770",14.33,209.14,-13,"12,512",-13
10/10/2025 7:13,-223,14.62,209.5,-13,-13,-13
10/10/2025 7:12,-223,14.55,209.42,-13,-13,-13
10/10/2025 7:10,-287,14.55,209.42,-13,-13,-13
10/10/2025 7:08,-287,14.48,209.35,-13,-13,-13
10/10/2025 7:06,-223,14.48,209.28,-13,-13,-13
10/10/2025 7:04,-287,14.33,209.28,-13,-13,-13
10/10/2025 7:02,-223,14.33,209.21,-13,-13,-13
10/10/2025 7:00,-287,14.26,209.21,-13,-13,-13
10/10/2025 6:58,-223,14.48,209.21,-13,-13,-13
10/10/2025 6:56,-223,14.33,209.21,-13,-13,-13
10/10/2025 6:54,-223,14.26,209.14,-13,-13,-13
10/10/2025 6:52,-287,14.18,208.99,-13,-13,-13
10/10/2025 6:50,-223,14.03,208.85,-13,-13,-13
10/10/2025 6:48,-223,13.96,208.78,-13,-13,-13
10/10/2025 6:46,-287,13.96,208.78,-13,-13,-13
10/10/2025 6:44,-223,14.18,208.99,-13,-13,-13
10/10/2025 6:42,-223,14.26,209.14,-13,-13,-13
10/10/2025 6:40,-223,14.33,209.14,-13,-13,-13
10/10/2025 6:38,-287,13.74,208.7,-13,-13,-13
10/10/2025 6:38,"2,325",13.67,208.56,"3,185",-13,-13
10/10/2025 6:36,"11,687",13.67,208.49,"11,571",-13,-13
10/10/2025 6:34,"11,623",13.67,208.56,"11,571",-13,-13
10/10/2025 6:32,"11,814",13.74,208.56,"11,625",-13,-13
10/10/2025 6:30,"12,133",13.74,208.63,"12,001",-13,-13
10/10/2025 6:28,"12,324",13.89,208.63,"12,162",-13,-13
10/10/2025 6:26,"12,324",13.96,208.7,"12,162",-13,-13
10/10/2025 6:24,"12,579",13.96,208.78,"12,378",-13,-13
10/10/2025 6:22,"12,897",13.96,208.85,"12,673",-13,-13
10/10/2025 6:20,"12,961",14.03,208.92,"12,754",-13,-13
10/10/2025 6:18,"13,025",14.03,208.92,"12,834",-13,-13
10/10/2025 6:16,"12,961",14.03,208.92,"12,808",-13,-13
10/10/2025 6:14,"12,897",14.03,208.92,"12,727",-13,-13
10/10/2025 6:12,"12,706",14.03,208.85,"12,539",-13,-13
10/10/2025 6:10,"12,642",13.96,208.85,"12,539",-13,-13
10/10/2025 6:08,"13,470",14.18,208.99,"13,345",-13,-13
10/10/2025 6:07,-287,14.55,209.5,-13,-13,-13
10/10/2025 6:06,-287,14.55,209.42,-13,-13,-13
10/10/2025 6:04,-287,14.62,209.42,-13,-13,-13
10/10/2025 6:02,-223,14.55,209.42,-13,-13,-13
10/10/2025 6:00,-223,14.55,209.35,-13,-13,-13
10/10/2025 5:58,-287,14.48,209.28,-13,-13,-13
10/10/2025 5:56,-223,14.48,209.21,-13,-13,-13
10/10/2025 5:54,-223,14.33,209.21,-13,-13,-13
10/10/2025 5:52,-287,14.26,209.14,-13,-13,-13
10/10/2025 5:50,-223,14.33,209.14,-13,-13,-13
10/10/2025 5:48,-223,14.26,209.14,-13,-13,-13
10/10/2025 5:46,-223,14.26,209.14,-13,-13,-13
10/10/2025 5:44,-287,14.26,209.14,-13,-13,-13
10/10/2025 5:42,-287,14.18,208.99,-13,-13,-13
10/10/2025 5:40,-287,14.03,208.85,-13,-13,-13
10/10/2025 5:38,-223,13.89,208.7,-13,-13,-13
10/10/2025 5:36,-223,13.96,208.7,-13,-13,-13
10/10/2025 5:34,-287,13.96,208.85,-13,-13,-13
10/10/2025 5:32,-223,14.26,209.06,-13,-13,-13
10/10/2025 5:30,-223,14.33,209.14,-13,-13,-13
10/10/2025 5:28,-223,13.96,208.78,-13,-13,-13
10/10/2025 5:27,"2,070",13.74,208.56,-13,-13,"2,567"
10/10/2025 5:26,"10,732",13.52,208.49,-13,-13,"10,630"
10/10/2025 5:24,"10,859",13.67,208.49,-13,-13,"10,792"
10/10/2025 5:22,"10,923",13.89,208.56,-13,-13,"10,926"
10/10/2025 5:20,"11,114",13.67,208.63,-13,-13,"11,060"
10/10/2025 5:18,"11,305",13.89,208.63,-13,-13,"11,195"
10/10/2025 5:16,"11,432",13.89,208.7,-13,-13,"11,356"
10/10/2025 5:14,"11,623",13.89,208.78,-13,-13,"11,544"
10/10/2025 5:12,"11,942",14.03,208.78,-13,-13,"11,786"
10/10/2025 5:10,"12,069",13.96,208.85,-13,-13,"11,894"
10/10/2025 5:08,"12,197",14.03,208.92,-13,-13,"12,082"
10/10/2025 5:06,"12,451",14.03,208.92,-13,-13,"12,297"
10/10/2025 5:04,"12,451",14.18,208.99,-13,-13,"12,378"
10/10/2025 5:02,"12,579",14.03,208.99,-13,-13,"12,458"
10/10/2025 5:00,"12,642",14.03,208.99,-13,-13,"12,539"
10/10/2025 4:58,"12,642",14.18,208.99,-13,-13,"12,512"
10/10/2025 4:56,"12,451",14.03,208.92,-13,-13,"12,324"
10/10/2025 4:54,"12,770",14.18,208.92,-13,-13,"12,619"
10/10/2025 4:52,"7,993",14.55,209.42,-13,-13,"7,620"
10/10/2025 4:52,-223,14.62,209.5,-13,-13,-13
10/10/2025 4:50,-223,14.62,209.42,-13,-13,-13
10/10/2025 4:48,-287,14.55,209.42,-13,-13,-13
10/10/2025 4:46,-223,14.48,209.42,-13,-13,-13
10/10/2025 4:44,-287,14.48,209.35,-13,-13,-13
10/10/2025 4:42,-287,14.55,209.35,-13,-13,-13
10/10/2025 4:40,-223,14.48,209.28,-13,-13,-13
10/10/2025 4:38,-287,14.33,209.21,-13,-13,-13
10/10/2025 4:36,-223,14.33,209.21,-13,-13,-13
10/10/2025 4:34,-223,14.26,209.14,-13,-13,-13
10/10/2025 4:32,-223,14.26,209.14,-13,-13,-13
10/10/2025 4:30,-223,14.26,209.06,-13,-13,-13
10/10/2025 4:28,-223,14.33,209.14,-13,-13,-13
10/10/2025 4:26,-223,14.33,209.06,-13,-13,-13
10/10/2025 4:24,-223,14.18,209.06,-13,-13,-13
10/10/2025 4:22,-287,14.26,208.92,-13,-13,-13
10/10/2025 4:20,-287,13.96,208.78,-13,-13,-13
10/10/2025 4:18,-287,13.74,208.7,-13,-13,-13
10/10/2025 4:16,-223,13.74,208.7,-13,-13,-13
10/10/2025 4:14,-287,14.03,208.92,-13,-13,-13
10/10/2025 4:12,-223,14.26,209.06,-13,-13,-13
10/10/2025 4:10,-287,14.18,208.99,-13,-13,-13
10/10/2025 4:08,"1,560",13.74,208.56,-13,"1,814",-13
10/10/2025 4:08,"9,012",13.67,208.49,-13,"8,937",-13
10/10/2025 4:06,"10,350",13.67,208.49,-13,"10,173",-13
10/10/2025 4:04,"10,477",13.52,208.56,-13,"10,415",-13
10/10/2025 4:02,"10,477",13.74,208.56,-13,"10,335",-13
10/10/2025 4:00,"10,604",13.74,208.63,-13,"10,577",-13
10/10/2025 3:58,"10,795",13.74,208.63,-13,"10,684",-13
10/10/2025 3:56,"11,114",13.89,208.7,-13,"11,034",-13
10/10/2025 3:54,"11,178",13.89,208.78,-13,"11,141",-13
10/10/2025 3:52,"11,369",13.96,208.78,-13,"11,195",-13
10/10/2025 3:50,"11,369",13.96,208.85,-13,"11,302",-13
10/10/2025 3:48,"11,369",13.96,208.85,-13,"11,276",-13
10/10/2025 3:46,"11,814",14.03,208.92,-13,"11,652",-13
10/10/2025 3:44,"11,942",14.03,208.99,-13,"11,840",-13
10/10/2025 3:42,"11,942",14.18,208.99,-13,"11,921",-13
10/10/2025 3:40,"12,133",14.26,208.99,-13,"11,921",-13
10/10/2025 3:38,"11,942",14.03,208.99,-13,"11,894",-13
10/10/2025 3:36,"11,878",14.18,208.99,-13,"11,813",-13
10/10/2025 3:34,"11,687",14.03,208.92,-13,"11,571",-13
10/10/2025 3:32,"12,069",14.26,208.99,-13,"11,947",-13
10/10/2025 3:30,-287,14.62,209.5,-13,-13,-13
10/10/2025 3:30,-223,14.62,209.5,-13,-13,-13
10/10/2025 3:28,-223,14.62,209.42,-13,-13,-13
10/10/2025 3:26,-287,14.48,209.42,-13,-13,-13
10/10/2025 3:24,-223,14.48,209.35,-13,-13,-13
10/10/2025 3:22,-223,14.48,209.28,-13,-13,-13
10/10/2025 3:20,-287,14.33,209.21,-13,-13,-13
10/10/2025 3:18,-223,14.33,209.21,-13,-13,-13
10/10/2025 3:16,-223,14.33,209.21,-13,-13,-13
10/10/2025 3:14,-287,14.33,209.21,-13,-13,-13
10/10/2025 3:12,-223,14.33,209.21,-13,-13,-13
10/10/2025 3:10,-287,14.26,209.21,-13,-13,-13
10/10/2025 3:08,-223,14.33,209.14,-13,-13,-13
10/10/2025 3:06,-223,14.18,209.06,-13,-13,-13
10/10/2025 3:04,-287,14.03,208.85,-13,-13,-13
10/10/2025 3:02,-223,13.96,208.78,-13,-13,-13
10/10/2025 3:00,-287,13.89,208.78,-13,-13,-13
10/10/2025 2:58,-223,14.03,208.92,-13,-13,-13
10/10/2025 2:56,-287,14.26,209.06,-13,-13,-13
10/10/2025 2:54,-287,14.26,209.21,-13,-13,-13
10/10/2025 2:52,-223,14.03,208.85,-13,-13,-13
10/10/2025 2:51,"2,197",13.74,208.56,"2,191",-13,-13
10/10/2025 2:50,"11,432",13.67,208.49,"11,383",-13,-13
10/10/2025 2:48,"11,560",13.67,208.56,"11,598",-13,-13
10/10/2025 2:46,"11,687",13.74,208.56,"11,598",-13,-13
10/10/2025 2:44,"12,324",13.74,208.63,"12,109",-13,-13
10/10/2025 2:42,"11,942",13.74,208.7,"11,840",-13,-13
10/10/2025 2:40,"12,133",13.89,208.7,"12,028",-13,-13
10/10/2025 2:38,"12,388",13.96,208.78,"12,189",-13,-13
10/10/2025 2:36,"12,579",13.96,208.85,"12,404",-13,-13
10/10/2025 2:34,"12,770",14.03,208.92,"12,619",-13,-13
10/10/2025 2:32,"12,961",14.18,208.92,"12,888",-13,-13
10/10/2025 2:30,"12,897",14.03,208.99,"12,754",-13,-13
10/10/2025 2:28,"12,897",14.03,208.92,"12,781",-13,-13
10/10/2025 2:26,"12,706",14.03,208.92,"12,646",-13,-13
10/10/2025 2:24,"12,579",13.96,208.85,"12,458",-13,-13
10/10/2025 2:22,"12,961",14.03,208.92,"12,808",-13,-13
10/10/2025 2:20,"6,592",14.55,209.42,"5,228",-13,-13
10/10/2025 2:20,-223,14.62,209.5,-13,-13,-13
10/10/2025 2:18,-223,14.55,209.42,-13,-13,-13
10/10/2025 2:16,-287,14.48,209.42,-13,-13,-13
10/10/2025 2:14,-287,14.62,209.42,-13,-13,-13
10/10/2025 2:12,-223,14.55,209.35,-13,-13,-13
10/10/2025 2:10,-287,14.48,209.35,-13,-13,-13
10/10/2025 2:08,-223,14.33,209.28,-13,-13,-13
10/10/2025 2:06,-223,14.33,209.21,-13,-13,-13
10/10/2025 2:04,-223,14.26,209.14,-13,-13,-13
10/10/2025 2:02,-287,14.26,209.14,-13,-13,-13
10/10/2025 2:00,-287,14.26,209.14,-13,-13,-13
10/10/2025 1:58,-223,14.33,209.14,-13,-13,-13
10/10/2025 1:56,-287,14.33,209.14,-13,-13,-13
10/10/2025 1:54,-223,14.33,209.14,-13,-13,-13
10/10/2025 1:52,-159,14.26,209.06,-13,-13,-13
10/10/2025 1:50,-223,14.03,208.92,-13,-13,-13
10/10/2025 1:48,-287,13.89,208.78,-13,-13,-13
10/10/2025 1:46,-287,13.74,208.63,-13,-13,-13
10/10/2025 1:44,-223,13.96,208.78,-13,-13,-13
10/10/2025 1:42,-287,14.03,208.92,-13,-13,-13
10/10/2025 1:40,-223,14.18,209.06,-13,-13,-13
10/10/2025 1:38,-223,14.03,208.99,-13,-13,-13
10/10/2025 1:36,"1,688",13.67,208.56,-13,-13,"2,540"
10/10/2025 1:36,"10,477",13.67,208.49,-13,-13,"10,389"
10/10/2025 1:34,"10,604",13.52,208.49,-13,-13,"10,523"
10/10/2025 1:32,"10,795",13.67,208.56,-13,-13,"10,657"
10/10/2025 1:30,"11,050",13.74,208.56,-13,-13,"10,926"
10/10/2025 1:28,"11,114",13.74,208.63,-13,-13,"11,034"
10/10/2025 1:26,"11,305",13.89,208.63,-13,-13,"11,141"
10/10/2025 1:24,"11,560",13.96,208.7,-13,-13,"11,329"
10/10/2025 1:22,"11,560",13.96,208.78,-13,-13,"11,437"
10/10/2025 1:20,"11,687",13.96,208.85,-13,-13,"11,544"
10/10/2025 1:18,"11,942",14.03,208.92,-13,-13,"11,759"
10/10/2025 1:16,"12,133",14.18,208.92,-13,-13,"11,947"
10/10/2025 1:14,"12,197",14.03,208.99,-13,-13,"12,082"
10/10/2025 1:12,"12,324",14.18,208.99,-13,-13,"12,162"
10/10/2025 1:10,"12,388",14.18,208.92,-13,-13,"12,243"
10/10/2025 1:08,"12,197",14.03,208.92,-13,-13,"12,136"
10/10/2025 1:06,"12,388",14.03,208.85,-13,-13,"12,243"
10/10/2025 1:04,"13,152",14.26,208.99,-13,-13,"12,942"
10/10/2025 1:03,-223,14.55,209.5,-13,-13,-13
10/10/2025 1:02,-287,14.62,209.42,-13,-13,-13
10/10/2025 1:00,-223,14.55,209.42,-13,-13,-13
10/10/2025 0:58,-223,14.55,209.35,-13,-13,-13
10/10/2025 0:56,-223,14.48,209.28,-13,-13,-13
10/10/2025 0:54,-223,14.48,209.28,-13,-13,-13
10/10/2025 0:52,-287,14.33,209.21,-13,-13,-13
10/10/2025 0:50,-223,14.33,209.21,-13,-13,-13
10/10/2025 0:48,-223,14.33,209.14,-13,-13,-13
10/10/2025 0:46,-287,14.33,209.14,-13,-13,-13
10/10/2025 0:44,-287,14.26,209.14,-13,-13,-13
10/10/2025 0:42,-223,14.33,209.14,-13,-13,-13
10/10/2025 0:40,-287,14.26,209.06,-13,-13,-13
10/10/2025 0:38,-287,14.03,208.92,-13,-13,-13
10/10/2025 0:36,-223,13.96,208.78,-13,-13,-13
10/10/2025 0:34,-287,13.96,208.7,-13,-13,-13
10/10/2025 0:32,-223,13.96,208.78,-13,-13,-13
10/10/2025 0:30,-287,14.03,208.92,-13,-13,-13
10/10/2025 0:28,-223,14.26,209.06,-13,-13,-13
