Analog Data (All Points),,,,,,
"Memphis TN, City of - Gayoso+Pump+Station",,,,,,
31 Oct 2025 - 31 Oct 2025,,,,,,

,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
Date/Time,Flow Rate (GPM),Wet Well Level (Feet),Wet Well Level - Sea Level (Feet),Pump 1 Effluent Flow (GPM),Pump 2 Effluent Flow (GPM),Pump 3 Effluent Flow (GPM)
31 Oct 2025 01:10:36 PM,-223,14.62,209.50,-13,-13,-13
31 Oct 2025 01:10:27 PM,-223,14.55,209.50,-13,-13,-13
31 Oct 2025 01:08:27 PM,-223,14.62,209.42,-13,-13,-13
31 Oct 2025 01:06:27 PM,-159,14.55,209.35,-13,-13,-13
31 Oct 2025 01:04:27 PM,-287,14.55,209.35,-13,-13,-13
31 Oct 2025 01:02:27 PM,-223,14.48,209.35,-13,-13,-13
31 Oct 2025 01:00:27 PM,-223,14.55,209.28,-13,-13,-13
31 Oct 2025 12:58:27 PM,-287,14.33,209.21,-13,-13,-13
31 Oct 2025 12:56:27 PM,-223,14.33,209.14,-13,-13,-13
31 Oct 2025 12:54:27 PM,-287,14.18,208.99,-13,-13,-13
31 Oct 2025 12:52:27 PM,-223,14.03,208.92,-13,-13,-13
31 Oct 2025 12:50:27 PM,-223,14.03,208.85,-13,-13,-13
31 Oct 2025 12:48:27 PM,-287,14.03,208.92,-13,-13,-13
31 Oct 2025 12:46:27 PM,-223,14.26,209.06,-13,-13,-13
31 Oct 2025 12:44:27 PM,-223,14.33,209.21,-13,-13,-13
31 Oct 2025 12:42:27 PM,-287,14.18,208.92,-13,-13,-13
31 Oct 2025 12:41:01 PM,"1,688",13.74,208.49,-13,-13,"2,244"
31 Oct 2025 12:40:27 PM,"10,541",13.67,208.49,-13,-13,"10,308"
31 Oct 2025 12:38:27 PM,"10,477",13.45,208.49,-13,-13,"10,389"
31 Oct 2025 12:36:27 PM,"10,604",13.67,208.49,-13,-13,"10,523"
31 Oct 2025 12:34:27 PM,"10,795",13.74,208.56,-13,-13,"10,630"
31 Oct 2025 12:32:27 PM,"10,859",13.89,208.56,-13,-13,"10,738"
31 Oct 2025 12:30:27 PM,"10,859",13.74,208.56,-13,-13,"10,738"
31 Oct 2025 12:28:27 PM,"10,923",13.74,208.63,-13,-13,"10,845"
31 Oct 2025 12:26:27 PM,"11,050",13.74,208.63,-13,-13,"10,926"
31 Oct 2025 12:24:27 PM,"11,114",13.89,208.63,-13,-13,"10,953"
31 Oct 2025 12:22:27 PM,"11,178",13.89,208.70,-13,-13,"11,060"
31 Oct 2025 12:20:27 PM,"11,178",13.96,208.70,-13,-13,"11,114"
31 Oct 2025 12:18:27 PM,"11,369",13.96,208.78,-13,-13,"11,249"
31 Oct 2025 12:16:27 PM,"11,432",13.89,208.78,-13,-13,"11,302"
31 Oct 2025 12:14:27 PM,"11,560",14.03,208.78,-13,-13,"11,437"
31 Oct 2025 12:12:27 PM,"11,814",14.03,208.85,-13,-13,"11,598"
31 Oct 2025 12:10:27 PM,"11,687",14.03,208.85,-13,-13,"11,625"
31 Oct 2025 12:08:27 PM,"11,878",14.03,208.92,-13,-13,"11,732"
31 Oct 2025 12:06:27 PM,"11,878",14.03,208.92,-13,-13,"11,759"
31 Oct 2025 12:04:27 PM,"12,133",14.03,208.92,-13,-13,"11,921"
31 Oct 2025 12:02:27 PM,"12,197",14.26,208.99,-13,-13,"12,055"
31 Oct 2025 12:00:27 PM,"12,324",14.18,209.06,-13,-13,"12,189"
31 Oct 2025 11:58:27 AM,"12,579",14.26,209.06,-13,-13,"12,404"
31 Oct 2025 11:56:27 AM,"12,706",14.33,209.14,-13,-13,"12,512"
31 Oct 2025 11:54:27 AM,"12,642",14.26,209.14,-13,-13,"12,539"
31 Oct 2025 11:52:27 AM,"12,642",14.33,209.06,-13,-13,"12,431"
31 Oct 2025 11:50:27 AM,"12,579",14.26,208.99,-13,-13,"12,351"
31 Oct 2025 11:48:27 AM,"12,388",14.18,208.92,-13,-13,"12,136"
31 Oct 2025 11:46:27 AM,"12,770",14.18,208.99,-13,-13,"12,646"
31 Oct 2025 11:44:32 AM,-223,14.77,209.50,-13,-13,-13
31 Oct 2025 11:44:27 AM,-287,14.62,209.50,-13,-13,-13
31 Oct 2025 11:42:27 AM,-287,14.55,209.42,-13,-13,-13
31 Oct 2025 11:40:27 AM,-223,14.62,209.42,-13,-13,-13
31 Oct 2025 11:38:27 AM,-223,14.55,209.35,-13,-13,-13
31 Oct 2025 11:36:27 AM,-287,14.48,209.35,-13,-13,-13
31 Oct 2025 11:34:27 AM,-223,14.55,209.28,-13,-13,-13
31 Oct 2025 11:32:27 AM,-223,14.33,209.21,-13,-13,-13
31 Oct 2025 11:30:27 AM,-287,14.26,209.06,-13,-13,-13
31 Oct 2025 11:28:27 AM,-223,14.18,208.99,-13,-13,-13
31 Oct 2025 11:26:27 AM,-223,14.03,208.85,-13,-13,-13
31 Oct 2025 11:24:27 AM,-287,14.03,208.92,-13,-13,-13
31 Oct 2025 11:22:27 AM,-287,14.26,209.06,-13,-13,-13
31 Oct 2025 11:20:27 AM,-287,14.33,209.14,-13,-13,-13
31 Oct 2025 11:18:27 AM,-223,14.18,209.06,-13,-13,-13
31 Oct 2025 11:16:46 AM,"1,688",13.74,208.56,-13,"1,895",-13
31 Oct 2025 11:16:27 AM,"10,732",13.52,208.49,-13,"10,684",-13
31 Oct 2025 11:14:27 AM,"10,859",13.52,208.49,-13,"10,738",-13
31 Oct 2025 11:12:27 AM,"10,859",13.52,208.49,-13,"10,819",-13
31 Oct 2025 11:10:27 AM,"11,050",13.67,208.49,-13,"10,872",-13
31 Oct 2025 11:08:27 AM,"11,050",13.74,208.56,-13,"10,845",-13
31 Oct 2025 11:06:27 AM,"11,178",13.67,208.56,-13,"11,114",-13
31 Oct 2025 11:04:27 AM,"11,305",13.74,208.56,-13,"11,114",-13
31 Oct 2025 11:02:27 AM,"11,305",13.74,208.63,-13,"11,222",-13
31 Oct 2025 11:00:27 AM,"11,560",13.89,208.63,-13,"11,329",-13
31 Oct 2025 10:58:27 AM,"11,369",13.74,208.63,-13,"11,302",-13
31 Oct 2025 10:56:27 AM,"11,432",13.89,208.70,-13,"11,329",-13
31 Oct 2025 10:54:27 AM,"11,623",13.89,208.70,-13,"11,517",-13
31 Oct 2025 10:52:27 AM,"11,687",13.96,208.78,-13,"11,517",-13
31 Oct 2025 10:50:27 AM,"11,942",13.96,208.78,-13,"11,867",-13
31 Oct 2025 10:48:27 AM,"12,069",13.96,208.78,-13,"11,947",-13
31 Oct 2025 10:46:27 AM,"12,133",13.96,208.85,-13,"11,921",-13
31 Oct 2025 10:44:27 AM,"12,324",14.03,208.85,-13,"12,082",-13
31 Oct 2025 10:42:27 AM,"12,197",14.03,208.85,-13,"12,055",-13
31 Oct 2025 10:40:27 AM,"12,451",14.03,208.92,-13,"12,324",-13
31 Oct 2025 10:38:27 AM,"12,579",14.03,208.92,-13,"12,404",-13
31 Oct 2025 10:36:27 AM,"12,642",14.18,208.99,-13,"12,431",-13
31 Oct 2025 10:34:27 AM,"12,451",14.18,208.99,-13,"12,431",-13
31 Oct 2025 10:32:27 AM,"12,897",14.26,209.06,-13,"12,646",-13
31 Oct 2025 10:30:27 AM,"13,025",14.33,209.06,-13,"12,942",-13
31 Oct 2025 10:28:27 AM,"13,025",14.33,209.06,-13,"12,861",-13
31 Oct 2025 10:26:27 AM,"12,770",14.18,209.06,-13,"12,673",-13
31 Oct 2025 10:24:27 AM,"12,961",14.18,209.06,-13,"12,888",-13
31 Oct 2025 10:22:27 AM,"12,451",14.18,208.99,-13,"12,297",-13
31 Oct 2025 10:20:27 AM,"12,642",14.18,208.92,-13,"12,431",-13
31 Oct 2025 10:18:27 AM,"13,470",14.48,209.14,-13,"13,184",-13
31 Oct 2025 10:17:33 AM,-287,14.55,209.50,-13,-13,-13
31 Oct 2025 10:16:27 AM,-287,14.62,209.42,-13,-13,-13
31 Oct 2025 10:14:27 AM,-223,14.62,209.42,-13,-13,-13
31 Oct 2025 10:12:27 AM,-223,14.55,209.35,-13,-13,-13
31 Oct 2025 10:10:27 AM,-287,14.55,209.35,-13,-13,-13
31 Oct 2025 10:08:27 AM,-223,14.55,209.28,-13,-13,-13
31 Oct 2025 10:06:27 AM,-223,14.33,209.28,-13,-13,-13
31 Oct 2025 10:04:27 AM,-287,14.33,209.14,-13,-13,-13
31 Oct 2025 10:02:27 AM,-287,14.18,209.06,-13,-13,-13
31 Oct 2025 10:00:27 AM,-223,14.18,208.92,-13,-13,-13
31 Oct 2025 09:58:27 AM,-287,14.03,208.85,-13,-13,-13
31 Oct 2025 09:56:27 AM,-287,14.03,208.92,-13,-13,-13
31 Oct 2025 09:54:27 AM,-223,14.26,209.06,-13,-13,-13
31 Oct 2025 09:52:27 AM,-223,14.33,209.21,-13,-13,-13
31 Oct 2025 09:50:27 AM,-223,14.03,208.92,-13,-13,-13
31 Oct 2025 09:49:25 AM,"1,815",13.74,208.56,"2,406",-13,-13
31 Oct 2025 09:48:27 AM,"9,967",13.52,208.49,"9,851",-13,-13
31 Oct 2025 09:46:27 AM,"10,031",13.67,208.49,"9,932",-13,-13
31 Oct 2025 09:44:27 AM,"10,095",13.67,208.49,"9,958",-13,-13
31 Oct 2025 09:42:27 AM,"10,222",13.67,208.56,"10,066",-13,-13
31 Oct 2025 09:40:27 AM,"10,095",13.67,208.56,"10,066",-13,-13
31 Oct 2025 09:38:27 AM,"10,095",13.67,208.56,"10,093",-13,-13
31 Oct 2025 09:36:27 AM,"10,286",13.74,208.56,"10,173",-13,-13
31 Oct 2025 09:34:27 AM,"10,477",13.74,208.63,"10,335",-13,-13
31 Oct 2025 09:32:27 AM,"10,477",13.89,208.63,"10,335",-13,-13
31 Oct 2025 09:30:27 AM,"10,350",13.74,208.63,"10,308",-13,-13
31 Oct 2025 09:28:27 AM,"10,350",13.89,208.63,"10,335",-13,-13
31 Oct 2025 09:26:27 AM,"10,732",13.89,208.70,"10,550",-13,-13
31 Oct 2025 09:24:27 AM,"10,604",13.89,208.70,"10,550",-13,-13
31 Oct 2025 09:22:27 AM,"10,732",13.89,208.70,"10,577",-13,-13
31 Oct 2025 09:20:27 AM,"10,859",13.96,208.78,"10,765",-13,-13
31 Oct 2025 09:18:27 AM,"10,795",14.03,208.78,"10,738",-13,-13
31 Oct 2025 09:16:27 AM,"10,859",14.03,208.78,"10,765",-13,-13
31 Oct 2025 09:14:27 AM,"10,859",13.96,208.78,"10,792",-13,-13
31 Oct 2025 09:12:27 AM,"11,114",14.03,208.85,"10,980",-13,-13
31 Oct 2025 09:10:27 AM,"11,114",14.03,208.85,"11,034",-13,-13
31 Oct 2025 09:08:27 AM,"11,114",14.18,208.85,"10,953",-13,-13
31 Oct 2025 09:06:27 AM,"11,178",14.18,208.92,"11,060",-13,-13
31 Oct 2025 09:04:27 AM,"11,305",14.18,208.92,"11,195",-13,-13
31 Oct 2025 09:02:27 AM,"11,432",14.18,208.92,"11,329",-13,-13
31 Oct 2025 09:00:27 AM,"11,560",14.26,208.99,"11,329",-13,-13
31 Oct 2025 08:58:27 AM,"11,560",14.18,208.99,"11,410",-13,-13
31 Oct 2025 08:56:27 AM,"11,623",14.33,209.06,"11,517",-13,-13
31 Oct 2025 08:54:27 AM,"11,814",14.26,209.06,"11,544",-13,-13
31 Oct 2025 08:52:27 AM,"11,814",14.26,209.14,"11,625",-13,-13
31 Oct 2025 08:50:27 AM,"11,814",14.26,209.14,"11,652",-13,-13
31 Oct 2025 08:48:27 AM,"11,814",14.26,209.14,"11,706",-13,-13
31 Oct 2025 08:46:27 AM,"11,878",14.26,209.06,"11,706",-13,-13
31 Oct 2025 08:44:27 AM,"11,814",14.26,209.06,"11,571",-13,-13
31 Oct 2025 08:42:27 AM,"11,305",14.18,208.99,"11,168",-13,-13
31 Oct 2025 08:40:27 AM,"11,687",14.26,209.06,"11,491",-13,-13
31 Oct 2025 08:38:56 AM,-223,14.55,209.50,-13,-13,-13
31 Oct 2025 08:38:27 AM,-223,14.62,209.42,-13,-13,-13
31 Oct 2025 08:36:27 AM,-223,14.55,209.42,-13,-13,-13
31 Oct 2025 08:34:27 AM,-223,14.62,209.35,-13,-13,-13
31 Oct 2025 08:32:27 AM,-223,14.55,209.35,-13,-13,-13
31 Oct 2025 08:30:27 AM,-223,14.48,209.28,-13,-13,-13
31 Oct 2025 08:28:27 AM,-223,14.48,209.28,-13,-13,-13
31 Oct 2025 08:26:27 AM,-223,14.33,209.21,-13,-13,-13
31 Oct 2025 08:24:27 AM,-287,14.26,209.14,-13,-13,-13
31 Oct 2025 08:22:27 AM,-287,14.18,208.99,-13,-13,-13
31 Oct 2025 08:20:27 AM,-223,14.03,208.85,-13,-13,-13
31 Oct 2025 08:18:27 AM,-223,14.03,208.85,-13,-13,-13
31 Oct 2025 08:16:27 AM,-223,14.26,208.99,-13,-13,-13
31 Oct 2025 08:14:27 AM,-223,14.26,209.14,-13,-13,-13
31 Oct 2025 08:12:27 AM,-223,14.33,209.14,-13,-13,-13
31 Oct 2025 08:10:27 AM,-223,13.89,208.70,-13,-13,-13
31 Oct 2025 08:10:04 AM,"1,560",13.67,208.56,-13,-13,"1,653"
31 Oct 2025 08:08:27 AM,"10,541",13.67,208.49,-13,-13,"10,415"
31 Oct 2025 08:06:27 AM,"10,732",13.67,208.49,-13,-13,"10,577"
31 Oct 2025 08:04:27 AM,"10,795",13.74,208.56,-13,-13,"10,684"
31 Oct 2025 08:02:27 AM,"10,859",13.74,208.56,-13,-13,"10,711"
31 Oct 2025 08:00:27 AM,"10,859",13.74,208.56,-13,-13,"10,819"
31 Oct 2025 07:58:27 AM,"11,050",13.89,208.63,-13,-13,"10,899"
31 Oct 2025 07:56:27 AM,"11,114",13.74,208.63,-13,-13,"11,007"
31 Oct 2025 07:54:27 AM,"11,178",13.89,208.70,-13,-13,"11,141"
31 Oct 2025 07:52:27 AM,"11,369",13.96,208.70,-13,-13,"11,222"
31 Oct 2025 07:50:27 AM,"11,560",13.96,208.78,-13,-13,"11,383"
31 Oct 2025 07:48:27 AM,"11,560",13.96,208.78,-13,-13,"11,383"
31 Oct 2025 07:46:27 AM,"11,687",13.96,208.78,-13,-13,"11,598"
31 Oct 2025 07:44:27 AM,"11,878",14.03,208.85,-13,-13,"11,732"
31 Oct 2025 07:42:27 AM,"11,942",13.96,208.92,-13,-13,"11,813"
31 Oct 2025 07:40:27 AM,"12,133",14.18,208.92,-13,-13,"11,974"
31 Oct 2025 07:38:27 AM,"12,197",14.03,208.92,-13,-13,"12,109"
31 Oct 2025 07:36:27 AM,"12,388",14.18,208.99,-13,-13,"12,189"
31 Oct 2025 07:34:27 AM,"12,579",14.26,209.06,-13,-13,"12,431"
31 Oct 2025 07:32:27 AM,"12,642",14.26,209.06,-13,-13,"12,485"
31 Oct 2025 07:30:27 AM,"12,706",14.26,209.06,-13,-13,"12,512"
31 Oct 2025 07:28:27 AM,"12,579",14.26,209.06,-13,-13,"12,404"
31 Oct 2025 07:26:27 AM,"12,579",14.26,208.99,-13,-13,"12,324"
31 Oct 2025 07:24:27 AM,"12,197",14.03,208.92,-13,-13,"12,028"
31 Oct 2025 07:22:27 AM,"13,152",14.26,209.06,-13,-13,"12,915"
31 Oct 2025 07:21:10 AM,-223,14.62,209.50,-13,-13,-13
31 Oct 2025 07:20:27 AM,-223,14.55,209.42,-13,-13,-13
31 Oct 2025 07:18:27 AM,-159,14.62,209.42,-13,-13,-13
31 Oct 2025 07:16:27 AM,-287,14.48,209.35,-13,-13,-13
31 Oct 2025 07:14:27 AM,-223,14.48,209.28,-13,-13,-13
31 Oct 2025 07:12:27 AM,-223,14.48,209.28,-13,-13,-13
31 Oct 2025 07:10:27 AM,-223,14.48,209.28,-13,-13,-13
31 Oct 2025 07:08:27 AM,-223,14.48,209.21,-13,-13,-13
31 Oct 2025 07:06:27 AM,-223,14.48,209.21,-13,-13,-13
31 Oct 2025 07:04:27 AM,-223,14.33,209.14,-13,-13,-13
31 Oct 2025 07:02:27 AM,-287,14.26,208.99,-13,-13,-13
31 Oct 2025 07:00:27 AM,-223,14.03,208.85,-13,-13,-13
31 Oct 2025 06:58:27 AM,-223,13.96,208.78,-13,-13,-13
31 Oct 2025 06:56:27 AM,-223,14.03,208.85,-13,-13,-13
31 Oct 2025 06:54:27 AM,-223,14.18,208.99,-13,-13,-13
31 Oct 2025 06:52:27 AM,-223,14.26,209.14,-13,-13,-13
31 Oct 2025 06:50:27 AM,-223,14.18,208.99,-13,-13,-13
31 Oct 2025 06:48:50 AM,"1,879",13.89,208.56,-13,"2,352",-13
31 Oct 2025 06:48:27 AM,"10,859",13.52,208.49,-13,"10,792",-13
31 Oct 2025 06:46:27 AM,"11,114",13.67,208.49,-13,"10,980",-13
31 Oct 2025 06:44:27 AM,"11,305",13.74,208.56,-13,"11,087",-13
31 Oct 2025 06:42:27 AM,"11,050",13.67,208.56,-13,"11,034",-13
31 Oct 2025 06:40:27 AM,"11,178",13.74,208.56,-13,"11,114",-13
31 Oct 2025 06:38:27 AM,"11,369",13.89,208.63,-13,"11,168",-13
31 Oct 2025 06:36:27 AM,"11,305",13.89,208.70,-13,"11,060",-13
31 Oct 2025 06:34:27 AM,"11,623",13.89,208.70,-13,"11,491",-13
31 Oct 2025 06:32:27 AM,"11,814",13.96,208.78,-13,"11,571",-13
31 Oct 2025 06:30:27 AM,"11,878",13.96,208.78,-13,"11,706",-13
31 Oct 2025 06:28:27 AM,"11,942",14.03,208.85,-13,"11,894",-13
31 Oct 2025 06:26:27 AM,"12,324",14.03,208.85,-13,"12,162",-13
31 Oct 2025 06:24:27 AM,"12,451",14.18,208.92,-13,"12,216",-13
31 Oct 2025 06:22:27 AM,"12,451",14.18,208.99,-13,"12,297",-13
31 Oct 2025 06:20:27 AM,"12,579",14.26,208.99,-13,"12,243",-13
31 Oct 2025 06:18:27 AM,"12,706",14.18,208.99,-13,"12,512",-13
31 Oct 2025 06:16:27 AM,"12,642",14.26,208.99,-13,"12,512",-13
31 Oct 2025 06:14:27 AM,"12,451",14.03,208.92,-13,"12,243",-13
31 Oct 2025 06:12:27 AM,"12,324",14.03,208.92,-13,"12,109",-13
31 Oct 2025 06:10:27 AM,"12,897",14.26,209.06,-13,"12,754",-13
31 Oct 2025 06:09:10 AM,-223,14.62,209.50,-13,-13,-13
31 Oct 2025 06:08:27 AM,-223,14.62,209.42,-13,-13,-13
31 Oct 2025 06:06:27 AM,-223,14.55,209.42,-13,-13,-13
31 Oct 2025 06:04:27 AM,-223,14.62,209.35,-13,-13,-13
31 Oct 2025 06:02:27 AM,-287,14.48,209.28,-13,-13,-13
31 Oct 2025 06:00:27 AM,-223,14.33,209.28,-13,-13,-13
31 Oct 2025 05:58:27 AM,-223,14.55,209.21,-13,-13,-13
31 Oct 2025 05:56:27 AM,-223,14.33,209.21,-13,-13,-13
31 Oct 2025 05:54:27 AM,-287,14.33,209.21,-13,-13,-13
31 Oct 2025 05:52:27 AM,-223,14.33,209.21,-13,-13,-13
31 Oct 2025 05:50:27 AM,-223,14.18,209.14,-13,-13,-13
31 Oct 2025 05:48:27 AM,-159,14.26,208.99,-13,-13,-13
31 Oct 2025 05:46:27 AM,-223,14.03,208.85,-13,-13,-13
31 Oct 2025 05:44:27 AM,-223,13.96,208.78,-13,-13,-13
31 Oct 2025 05:42:27 AM,-223,13.96,208.78,-13,-13,-13
31 Oct 2025 05:40:27 AM,-223,14.18,208.92,-13,-13,-13
31 Oct 2025 05:38:27 AM,-287,14.26,209.06,-13,-13,-13
31 Oct 2025 05:36:27 AM,-287,14.03,208.99,-13,-13,-13
31 Oct 2025 05:34:27 AM,"1,497",13.67,208.56,"1,465",-13,-13
31 Oct 2025 05:32:27 AM,"9,331",13.74,208.49,"9,286",-13,-13
31 Oct 2025 05:30:27 AM,"9,522",13.74,208.49,"9,421",-13,-13
31 Oct 2025 05:28:27 AM,"9,458",13.74,208.56,"9,367",-13,-13
31 Oct 2025 05:26:27 AM,"9,585",13.67,208.56,"9,528",-13,-13
31 Oct 2025 05:24:27 AM,"9,585",13.74,208.56,"9,555",-13,-13
31 Oct 2025 05:22:27 AM,"9,840",13.74,208.63,"9,770",-13,-13
31 Oct 2025 05:20:27 AM,"10,031",13.74,208.63,"9,905",-13,-13
31 Oct 2025 05:18:27 AM,"10,031",13.74,208.70,"9,958",-13,-13
31 Oct 2025 05:16:27 AM,"10,095",13.96,208.70,"9,985",-13,-13
31 Oct 2025 05:14:27 AM,"10,095",13.96,208.78,"9,985",-13,-13
31 Oct 2025 05:12:27 AM,"10,286",13.89,208.78,"10,173",-13,-13
31 Oct 2025 05:10:27 AM,"10,350",14.03,208.78,"10,281",-13,-13
31 Oct 2025 05:08:27 AM,"10,477",14.03,208.85,"10,362",-13,-13
31 Oct 2025 05:06:27 AM,"10,477",14.03,208.85,"10,362",-13,-13
31 Oct 2025 05:04:27 AM,"10,604",14.03,208.92,"10,496",-13,-13
31 Oct 2025 05:02:27 AM,"10,541",14.18,208.92,"10,442",-13,-13
31 Oct 2025 05:00:27 AM,"10,795",14.18,208.99,"10,711",-13,-13
31 Oct 2025 04:58:27 AM,"10,859",14.26,208.99,"10,711",-13,-13
31 Oct 2025 04:56:27 AM,"10,923",14.26,209.06,"10,845",-13,-13
31 Oct 2025 04:54:27 AM,"10,859",14.26,209.06,"10,765",-13,-13
31 Oct 2025 04:52:27 AM,"10,923",14.26,209.06,"10,819",-13,-13
31 Oct 2025 04:50:27 AM,"10,859",14.26,209.06,"10,765",-13,-13
31 Oct 2025 04:48:27 AM,"10,732",14.18,208.99,"10,550",-13,-13
31 Oct 2025 04:46:27 AM,"10,795",14.18,208.99,"10,630",-13,-13
31 Oct 2025 04:44:27 AM,"11,369",14.33,209.21,"11,222",-13,-13
31 Oct 2025 04:43:33 AM,-223,14.55,209.50,-13,-13,-13
31 Oct 2025 04:42:27 AM,-223,14.62,209.42,-13,-13,-13
31 Oct 2025 04:40:27 AM,-223,14.55,209.42,-13,-13,-13
31 Oct 2025 04:38:27 AM,-223,14.55,209.35,-13,-13,-13
31 Oct 2025 04:36:27 AM,-287,14.55,209.28,-13,-13,-13
31 Oct 2025 04:34:27 AM,-223,14.33,209.21,-13,-13,-13
31 Oct 2025 04:32:27 AM,-223,14.33,209.21,-13,-13,-13
31 Oct 2025 04:30:27 AM,-287,14.48,209.21,-13,-13,-13
31 Oct 2025 04:28:27 AM,-223,14.33,209.21,-13,-13,-13
31 Oct 2025 04:26:27 AM,-223,14.33,209.21,-13,-13,-13
31 Oct 2025 04:24:27 AM,-287,14.33,209.14,-13,-13,-13
31 Oct 2025 04:22:27 AM,-287,14.26,209.06,-13,-13,-13
31 Oct 2025 04:20:27 AM,-223,14.26,208.92,-13,-13,-13
31 Oct 2025 04:18:27 AM,-223,13.96,208.78,-13,-13,-13
31 Oct 2025 04:16:27 AM,-287,13.96,208.70,-13,-13,-13
31 Oct 2025 04:14:27 AM,-223,14.03,208.85,-13,-13,-13
31 Oct 2025 04:12:27 AM,-223,14.18,208.99,-13,-13,-13
31 Oct 2025 04:10:27 AM,-223,14.33,209.14,-13,-13,-13
31 Oct 2025 04:08:27 AM,-223,14.18,208.92,-13,-13,-13
31 Oct 2025 04:06:59 AM,"1,688",13.67,208.56,-13,-13,"2,137"
31 Oct 2025 04:06:27 AM,"10,541",13.67,208.49,-13,-13,"10,389"
31 Oct 2025 04:04:27 AM,"10,732",13.74,208.49,-13,-13,"10,523"
31 Oct 2025 04:02:27 AM,"10,795",13.67,208.56,-13,-13,"10,684"
31 Oct 2025 04:00:27 AM,"10,859",13.74,208.56,-13,-13,"10,792"
31 Oct 2025 03:58:27 AM,"11,114",13.89,208.63,-13,-13,"10,926"
31 Oct 2025 03:56:27 AM,"11,178",13.96,208.63,-13,-13,"11,060"
31 Oct 2025 03:54:27 AM,"11,369",13.89,208.70,-13,-13,"11,222"
31 Oct 2025 03:52:27 AM,"11,432",13.96,208.78,-13,-13,"11,329"
31 Oct 2025 03:50:27 AM,"11,814",13.96,208.78,-13,-13,"11,571"
31 Oct 2025 03:48:27 AM,"11,814",14.03,208.85,-13,-13,"11,652"
31 Oct 2025 03:46:27 AM,"12,069",14.03,208.92,-13,-13,"11,840"
31 Oct 2025 03:44:27 AM,"12,324",14.18,208.92,-13,-13,"12,109"
31 Oct 2025 03:42:27 AM,"12,388",14.33,208.99,-13,-13,"12,136"
31 Oct 2025 03:40:27 AM,"12,451",14.26,208.99,-13,-13,"12,297"
31 Oct 2025 03:38:27 AM,"12,579",14.18,208.99,-13,-13,"12,378"
31 Oct 2025 03:36:27 AM,"12,451",14.18,208.99,-13,-13,"12,297"
31 Oct 2025 03:34:27 AM,"12,388",14.03,208.92,-13,-13,"12,243"
31 Oct 2025 03:32:27 AM,"12,579",14.18,208.92,-13,-13,"12,431"
31 Oct 2025 03:30:27 AM,"13,407",14.33,209.21,-13,-13,"13,157"
31 Oct 2025 03:29:41 AM,-223,14.62,209.42,-13,-13,-13
31 Oct 2025 03:28:27 AM,-159,14.62,209.42,-13,-13,-13
31 Oct 2025 03:26:27 AM,-159,14.62,209.35,-13,-13,-13
31 Oct 2025 03:24:27 AM,-287,14.55,209.35,-13,-13,-13
31 Oct 2025 03:22:27 AM,-223,14.55,209.28,-13,-13,-13
31 Oct 2025 03:20:27 AM,-223,14.48,209.28,-13,-13,-13
31 Oct 2025 03:18:27 AM,-223,14.48,209.21,-13,-13,-13
31 Oct 2025 03:16:27 AM,-223,14.33,209.21,-13,-13,-13
31 Oct 2025 03:14:27 AM,-223,14.48,209.21,-13,-13,-13
31 Oct 2025 03:12:27 AM,-223,14.33,209.14,-13,-13,-13
31 Oct 2025 03:10:27 AM,-287,14.26,209.06,-13,-13,-13
31 Oct 2025 03:08:27 AM,-223,14.03,208.92,-13,-13,-13
31 Oct 2025 03:06:27 AM,-223,14.03,208.78,-13,-13,-13
31 Oct 2025 03:04:27 AM,-223,13.96,208.78,-13,-13,-13
31 Oct 2025 03:02:27 AM,-223,14.18,208.92,-13,-13,-13
31 Oct 2025 03:00:27 AM,-223,14.33,209.06,-13,-13,-13
31 Oct 2025 02:58:27 AM,-223,14.33,209.14,-13,-13,-13
31 Oct 2025 02:56:27 AM,-159,13.96,208.70,-13,-13,-13
31 Oct 2025 02:56:06 AM,"1,879",13.74,208.56,-13,"2,916",-13
31 Oct 2025 02:54:27 AM,"10,859",13.67,208.49,-13,"10,604",-13
31 Oct 2025 02:52:27 AM,"10,923",13.74,208.49,-13,"10,792",-13
31 Oct 2025 02:50:27 AM,"11,050",13.74,208.56,-13,"10,953",-13
31 Oct 2025 02:48:27 AM,"11,178",13.74,208.56,-13,"11,087",-13
31 Oct 2025 02:46:27 AM,"11,178",13.74,208.63,-13,"11,114",-13
31 Oct 2025 02:44:27 AM,"11,369",13.89,208.63,-13,"11,329",-13
31 Oct 2025 02:42:27 AM,"11,369",13.96,208.70,-13,"11,195",-13
31 Oct 2025 02:40:27 AM,"11,623",13.96,208.70,-13,"11,517",-13
31 Oct 2025 02:38:27 AM,"11,687",13.96,208.78,-13,"11,517",-13
31 Oct 2025 02:36:27 AM,"11,942",13.96,208.78,-13,"11,759",-13
31 Oct 2025 02:34:27 AM,"12,133",14.03,208.85,-13,"12,001",-13
31 Oct 2025 02:32:27 AM,"12,388",14.03,208.92,-13,"12,216",-13
31 Oct 2025 02:30:27 AM,"12,451",14.18,208.92,-13,"12,351",-13
31 Oct 2025 02:28:27 AM,"12,451",14.18,208.99,-13,"12,270",-13
31 Oct 2025 02:26:27 AM,"12,770",14.18,208.99,-13,"12,593",-13
31 Oct 2025 02:24:27 AM,"12,324",14.18,208.92,-13,"12,055",-13
