timestamp,sid,shortdesc,rjn_siteid,rjn_entityid,value,,,
2025-03-06T02:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.21354675,,,
2025-03-06T02:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.61078644,,,
2025-03-06T03:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.82465363,,,
2025-03-06T03:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.44730377,,,
2025-03-06T03:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.47573853,,,
2025-03-06T03:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.86054993,,,
2025-03-06T03:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.3940506,,,
2025-03-06T03:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.25341797,,,
2025-03-06T03:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.33208466,,,
2025-03-06T03:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.96882629,,,
2025-03-06T03:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.85289764,,,
2025-03-06T03:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.54825592,,,
2025-03-06T03:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.13773346,,,
2025-03-06T03:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.01695251,,,
2025-03-06T04:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.51566315,,,
2025-03-06T04:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.1042099,,,
2025-03-06T04:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.32810974,,,
2025-03-06T04:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,65.23525238,,,
2025-03-06T04:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.96990204,,,
2025-03-06T04:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.26165009,,,
2025-03-06T04:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,64.91798401,,,
2025-03-06T04:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,63.70465088,,,
2025-03-06T04:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,62.46233368,,,
2025-03-06T04:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,63.13248825,,,
2025-03-06T04:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,62.78653717,,,
2025-03-06T04:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,61.48837662,,,
2025-03-06T05:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,62.91193771,,,
2025-03-06T05:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,63.13957214,,,
2025-03-06T05:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,62.36700821,,,
2025-03-06T05:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,62.79098129,,,
2025-03-06T05:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,62.19787598,,,
2025-03-06T05:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,62.21406555,,,
2025-03-06T05:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,60.73300171,,,
2025-03-06T05:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,60.92227936,,,
2025-03-06T05:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,60.74825287,,,
2025-03-06T05:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,60.51243591,,,
2025-03-06T05:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,61.66379929,,,
2025-03-06T05:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,62.03765106,,,
2025-03-06T06:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,62.34026718,,,
2025-03-06T06:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,61.73704147,,,
2025-03-06T06:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,61.21369934,,,
2025-03-06T06:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,61.16029739,,,
2025-03-06T06:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,60.37335587,,,
2025-03-06T06:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,60.14197922,,,
2025-03-06T06:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,57.75759888,,,
2025-03-06T06:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,59.25572586,,,
2025-03-06T06:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,60.13182068,,,
2025-03-06T06:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,60.35158157,,,
2025-03-06T06:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,59.70355988,,,
2025-03-06T06:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,59.62840652,,,
2025-03-06T07:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,59.32484055,,,
2025-03-06T07:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,59.51432419,,,
2025-03-06T07:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,58.83657455,,,
2025-03-06T07:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,57.76844025,,,
2025-03-06T07:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,57.62439346,,,
2025-03-06T07:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.77389908,,,
2025-03-06T07:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,57.07852554,,,
2025-03-06T07:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,56.4693985,,,
2025-03-06T07:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.97230148,,,
2025-03-06T07:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.42852783,,,
2025-03-06T07:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.57557297,,,
2025-03-06T07:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.12432861,,,
2025-03-06T08:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.485672,,,
2025-03-06T08:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.11191559,,,
2025-03-06T08:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.82789993,,,
2025-03-06T08:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,56.05621338,,,
2025-03-06T08:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,56.28127289,,,
2025-03-06T08:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,56.23424911,,,
2025-03-06T08:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.41604614,,,
2025-03-06T08:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.17520142,,,
2025-03-06T08:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.33959961,,,
2025-03-06T08:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.21635437,,,
2025-03-06T08:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.67884445,,,
2025-03-06T08:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.34434891,,,
2025-03-06T09:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.43426895,,,
2025-03-06T09:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.31999207,,,
2025-03-06T09:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.37108231,,,
2025-03-06T09:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.26118088,,,
2025-03-06T09:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.99045944,,,
2025-03-06T09:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.24654007,,,
2025-03-06T09:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.41542816,,,
2025-03-06T09:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,49.29087448,,,
2025-03-06T09:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.61978531,,,
2025-03-06T09:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.46471786,,,
2025-03-06T09:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.73962402,,,
2025-03-06T09:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.04228592,,,
2025-03-06T10:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.74614716,,,
2025-03-06T10:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.44669724,,,
2025-03-06T10:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.35704803,,,
2025-03-06T10:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,49.76459885,,,
2025-03-06T10:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,49.5102005,,,
2025-03-06T10:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,49.51084518,,,
2025-03-06T10:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.5401535,,,
2025-03-06T10:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.36243439,,,
2025-03-06T10:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.90296173,,,
2025-03-06T10:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.65739441,,,
2025-03-06T10:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.72011948,,,
2025-03-06T10:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,49.92145157,,,
2025-03-06T11:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.26549911,,,
2025-03-06T11:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,48.86999893,,,
2025-03-06T11:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,49.01938629,,,
2025-03-06T11:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.35710144,,,
2025-03-06T11:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.78919983,,,
2025-03-06T11:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.44922256,,,
2025-03-06T11:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.06517792,,,
2025-03-06T11:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.25154877,,,
2025-03-06T11:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.83228302,,,
2025-03-06T11:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.55812073,,,
2025-03-06T11:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.65953064,,,
2025-03-06T11:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.23496628,,,
2025-03-06T12:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,49.85907745,,,
2025-03-06T12:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.08436584,,,
2025-03-06T12:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.28620529,,,
2025-03-06T12:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.87532425,,,
2025-03-06T12:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.52712631,,,
2025-03-06T12:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.11180115,,,
2025-03-06T12:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.17128372,,,
2025-03-06T12:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.90584946,,,
2025-03-06T12:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.37154388,,,
2025-03-06T12:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.54019928,,,
2025-03-06T12:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.47912598,,,
2025-03-06T12:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.31904221,,,
2025-03-06T13:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.56280136,,,
2025-03-06T13:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.28926468,,,
2025-03-06T13:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.46657562,,,
2025-03-06T13:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.60073853,,,
2025-03-06T13:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.2684288,,,
2025-03-06T13:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.8260994,,,
2025-03-06T13:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.85043335,,,
2025-03-06T13:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,49.94509888,,,
2025-03-06T13:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.32655334,,,
2025-03-06T13:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.63723373,,,
2025-03-06T13:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.9570961,,,
2025-03-06T13:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.81370163,,,
2025-03-06T14:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.99869156,,,
2025-03-06T14:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.09001541,,,
2025-03-06T14:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.30458832,,,
2025-03-06T14:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.60827255,,,
2025-03-06T14:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.89282227,,,
2025-03-06T14:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.0723114,,,
2025-03-06T14:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.5320015,,,
2025-03-06T14:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.93242645,,,
2025-03-06T14:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.35545349,,,
2025-03-06T14:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.71396637,,,
2025-03-06T14:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.92048264,,,
2025-03-06T14:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.92150497,,,
2025-03-06T15:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.50469971,,,
2025-03-06T15:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.5842514,,,
2025-03-06T15:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.4442749,,,
2025-03-06T15:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.9906044,,,
2025-03-06T15:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.34528732,,,
2025-03-06T15:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.31045532,,,
2025-03-06T15:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,58.28853989,,,
2025-03-06T15:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,56.56734848,,,
2025-03-06T15:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,56.76493454,,,
2025-03-06T15:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.74100494,,,
2025-03-06T15:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,56.29652405,,,
2025-03-06T15:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.79740143,,,
2025-03-06T16:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.91939926,,,
2025-03-06T16:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.73411179,,,
2025-03-06T16:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.19409943,,,
2025-03-06T16:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,59.02281952,,,
2025-03-06T16:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,57.68999863,,,
2025-03-06T16:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,56.990242,,,
2025-03-06T16:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.68708801,,,
2025-03-06T16:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.47638702,,,
2025-03-06T16:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.12628937,,,
2025-03-06T16:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.16360855,,,
2025-03-06T16:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.60144806,,,
2025-03-06T16:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.59067535,,,
2025-03-06T17:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.6992569,,,
2025-03-06T17:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,57.4943428,,,
2025-03-06T17:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.06526566,,,
2025-03-06T17:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.84309769,,,
2025-03-06T17:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.3091011,,,
2025-03-06T17:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.00389862,,,
2025-03-06T17:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.69418335,,,
2025-03-06T17:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.24351501,,,
2025-03-06T17:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.34258652,,,
2025-03-06T17:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.56057358,,,
2025-03-06T17:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.54558945,,,
2025-03-06T17:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.67907715,,,
2025-03-06T18:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.67219925,,,
2025-03-06T18:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.02619934,,,
2025-03-06T18:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.16340256,,,
2025-03-06T18:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.24913406,,,
2025-03-06T18:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.42407608,,,
2025-03-06T18:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.70336151,,,
2025-03-06T18:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.40409851,,,
2025-03-06T18:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,52.64292526,,,
2025-03-06T18:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.92648315,,,
2025-03-06T18:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,57.28837585,,,
2025-03-06T18:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,56.47579956,,,
2025-03-06T18:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,56.43671036,,,
2025-03-06T19:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,56.03330231,,,
2025-03-06T19:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.62134933,,,
2025-03-06T19:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.14834976,,,
2025-03-06T19:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.10687637,,,
2025-03-06T19:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.93904877,,,
2025-03-06T19:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,53.58274078,,,
2025-03-06T19:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.82767487,,,
2025-03-06T19:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,57.55210114,,,
2025-03-06T19:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,56.22941589,,,
2025-03-06T19:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.80802917,,,
2025-03-06T19:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.87398911,,,
2025-03-06T19:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,55.86932373,,,
2025-03-06T20:00:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.84616089,,,
2025-03-06T20:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,54.45019913,,,
